The Gods of Mars,Dejah Thoris,"A Martian Princess of Helium, who is courageous, tough and always holds her resolve, despite being frequently placed in both mortal danger and the threat of being dishonored by the lustful designs of villains. She is the daughter of Mors Kajak, jed of Lesser Helium and granddaughter of Tardos Mors, jeddak of Helium, highly aristocratic and fiercely proud of her heritage. She was introduced early in the first Barsoom novel, A Princess of Mars, and is the love interest of John Carter."
The Gods of Mars,Carthoris,"Son of Dejah Thoris and John Carter, unusual in having no second name (unless it is implied to be Carter); his name is a blend of his parents' surnames, as they had agreed upon. He is described as worthy of his parentage in nobility, ferocity, and intelligence. Because of his father's ancestry, he is considerably paler than other Red Martians. He and his father first meet each other in a Black Martian prison and have adventures together for a while before they figure out their relationship to each other. His jumping and fighting ability is not unlike his father's, suggesting that in the Burroughs novels, the superior strength of Earth men over Martians is interpreted as due to genetics rather than the difference in gravity."
The Gods of Mars,Tars Tarkas,"A fierce Green Martian warrior, unusual among his people for his ability to love. He befriends John Carter and later fights at his side. Carter helps him become Jeddak of the Green Martians in A Princess of Mars and negotiates an alliance between the Green Martians and the city state of Helium. Although Tars Tarkas shows some civilization, he remains a noble savage. He is notable for a wry sense of humor invoked when he notices some irony in his present situation, as at his discovery of the Valley Dor."
The Gods of Mars,Kantos Kan,"A soldier of Helium and Carter's friend, he is instrumental in organizing the Heliumite expedition to the South Pole, as well as thwarting Zat Arrras' plots."
The Gods of Mars,Xodar,"A Black Martian, he was defeated by Carter just before Carter was first captured by the Black Martians, and because of his defeat by Carter, was degraded of all dignity by his own people and made Carter's slave. Thereafter, he serves as one of Carter's lieutenants, providing crucial aid due to his knowledge of the Black Martians' realm."
The Gods of Mars,Phaidor,"A high-ranked Thern girl, who becomes enamoured of John Carter and therefore envious of Dejah Thoris. Despite her love and regard for Carter, she is cruel and heartless like the rest of her race, which disturbed Carter. She is described as beautiful, but it is never specified whether or not she is bald like Thern males. Her attack on Dejah Thoris in the last chapter leaves a cliffhanger for the next book."
Loss and Gain,Charles Reding ,"A young Oxford student inclined to submit to tradition and the authority of the Church of England. He comes to feel, in spite of himself, that the Roman Church is the true Church. He is also inclined towards celibacy. Although he is much younger than Newman himself was when he converted, Reding is commonly seen as an autobiographical figure. Newman did, though, warn readers that the novel was not autobiographical and that no identification of characters should be made."
Loss and Gain,Reverend Reding ,"Charles' father, a country clergyman who follows an intellectually conservative path."
Loss and Gain,Mary ,"Reding's sister, who despite her love for her brother, is intolerant of his religious doubts and his conversion."
Loss and Gain,William Sheffield ,"A friend of Reding, described as 'viewy' in that he participates in religious fads at Oxford, but ultimately uncommitted to any particular religious view."
Loss and Gain,Carlton ,"Tutor of both Reding and Sheffield over a vacation period, and a close friend of Charles. Charles appreciates he deep thoughtfulness over serious issues, and Carlton respects Charles, but cannot understand his conversion."
Loss and Gain,Willis ,"An Oxford student who converts to Roman Catholicism, and later helps convince Reding to convert."
Loss and Gain,Bateman ,"An Oxford student inclined towards High Church Anglican Catholicism, particularly because of its architecture and vestments. He unsuccessfully attempts to reconvert Willis."
Loss and Gain,Jennings ,Vice-principal at Oxford; he suspects Reding of sympathising with Catholicism and therefore sends him away from Oxford.
Loss and Gain,Campbell ,"An Anglican friend of Reding, who sympathises with Reding, although he does not support his conversion. He marries Mary."
Loss and Gain,Freeborn ,An Evangelical who hosts a religious conversation over tea.
Barchester Towers,Mr Septimus Harding ,"the meek, elderly precentor of Barchester and Rector of the church of St. Cuthbert's near the Cathedral Close. He was formerly Warden of Hiram's Hospital but resigned in The Warden."
Barchester Towers,Archdeacon Grantly,"Dr Theophilus Grantly, is the son of the former Bishop of Barchester, Dr Grantly senior, who dies at the start of the novel. Married to Susan Grantly, originally Susan Harding, he has three sons (Charles James, Henry, and Samuel) and two daughters (Florinda and Griselda) and lives at Plumstead Episcopi. His sister-in-law is Mrs Eleanor Bold, née Harding."
Barchester Towers,Mrs Susan Grantly,Mr Harding's elder daughter and the Archdeacon's wife.
Barchester Towers,Mr Francis Arabin,"vicar of St Ewold, Fellow of Lazarus College and former professor of poetry at Oxford University. He is a former follower of John Henry Newman and adheres to the High Church faction of the Anglican Church. Arabin is sought out by Dr Grantly as an ally against the evangelical faction of Bishop Proudie, his wife and chaplain Obadiah Slope."
Barchester Towers,Dr Gwynne,"Master of Lazarus College, another ally."
Barchester Towers,Bishop Proudie,"apparently henpecked, weak-willed and under the influence of his wife Mrs Proudie and chaplain Obadiah Slope concerning the matters of the see."
Barchester Towers,Mrs Proudie,"a proud, vulgar, domineering wife, who promotes evangelical causes such as Sunday schools and is adamant in eliminating high-church rituals."
Barchester Towers,Mr Obadiah Slope,"a wheedling, oleaginous chaplain who has much influence over Bishop Proudie. Midway in the novel Slope decides that he will marry Mrs Eleanor Bold (née Harding). Formerly Mrs Proudie's ally, he comes into conflict with her over the wardenship of Hiram's Hospital and she regards him as a traitor. The narrator speculates that he is a lineal descendant of Doctor Slop from the novel Tristram Shandy. He has been described as a major sycophant: '[epitomizing] the lick up/kick down sycophant — fawning with the powerful, tyrannical with subordinates'."
Barchester Towers,Mrs Eleanor Bold,"widow of John Bold with an infant son and younger daughter of Mr Septimus Harding. She has three potential suitors, Mr Obadiah Slope, Mr Bertie Stanhope and Mr Francis Arabin."
Barchester Towers,Dr Vesey Stanhope ,"the rector of Crabtree Canonicorum and of Stogpingum, in the diocese of Barchester and a prebendary of Barchester Cathedral. He and his family lived for twelve years in Italy before being recalled by Bishop Proudie on Obadiah Slope's advice. He has two daughters, Charlotte and Madeline and a son, Bertie (Ethelbert)."
Barchester Towers,Ethelbert 'Bertie' Stanhope ,"the only son of Dr Vesey Stanhope. An idling, carefree man who never settles down, he is a gifted artist, who borrows and spends a great deal and earns nothing. His sister Charlotte advises him to woo the rich and beautiful widow Eleanor Bold."
Barchester Towers,Charlotte Stanhope ,the polymath elder daughter of Dr Vesey Stanhope; she challenges Eleanor Bold to comment on the theological arguments concerning intelligent life on other worlds as presented by William Whewell and David Brewster. She is the manager of the family and a good friend of Eleanor Bold until Eleanor realises Charlotte is the primary instigator of her brother wooing her.
Barchester Towers,Mr Quiverful,a poor clergyman with 14 children who becomes the new Warden of Hiram's Hospital.
Barchester Towers,Mrs Letty Quiverful,his wife.
Barchester Towers,Wilfred Thorne,the squire of St Ewold's. A bachelor of about fifty who comes under the charms of Signora Neroni.
Barchester Towers,Miss Monica Thorne,"his spinster sister of about sixty, who is an extreme traditionalist. She throws a party at their residence for the notables of Barsetshire."
Sarrasine,The Narrator ,"The narrator tells the story of Sarrasine to Madame Rochefide, as a way to seduce her. He is a member of Paris' upper class and regularly frequents its grand balls."
Sarrasine,Sarrasine ,"Ernest-Jean Sarrasine is the main protagonist of the story. The story is a narration of his falling in love with Zambinella. He is described as passionate and artistic. The only son of a rich lawyer who, rather than following in his father's path as the family wants, becomes an artist, eventually having his talent as a sculptor recognized by Bouchardon. He is generally more interested in art than in women, but on a trip to Italy falls in love with the opera star, La Zambinella, who serves as the model for his most perfect statue. When he learns that Zambinella is a castrato, he tries to kill Zambinella and is himself killed instead."
Sarrasine,Zambinella ,A star of the Roman opera and the object of Sarrasine's affection. Sarrasine is convinced that La Zambinella is the ideal woman.  La Zambinella is in fact a castrato.
Sarrasine,Madame Rochefide ,A delicate woman of great beauty whom the narrator invited to Monsieur de Lanty's ball.
Sarrasine,Marianina ,"The de Lanty's sixteen-year-old daughter who is strikingly beautiful, educated and witty. Also described as sweet and modest, she could bring the same level purity of sound, sensibility, rightness of movement and pitch, soul and science, correctness, and feeling as the sultan's daughter in the Magic Lamp."
Sarrasine,Filippo ,"Marianina's brother and Count de Lanty's son. He is handsome with skin of olive complexion, defined eyebrows, and fire of velvet eyes, and is often considered an ideal partner to many girls and mothers finding husbands for their daughters. He is also described as a walking image of Antinous."
Sarrasine,Bouchardon ,Sculptor who taught Sarrasine as a student and took him in as his own pupil.
The Dunwich Horror,Franc,Morgan
The Chessmen of Mars,Ghek,"A Kaldane, unusual among his kind in his ability to appreciate emotion, dissatisfied with Kaldane society who is charmed by Tara's singing, and joins Gahan of Gathol and Tara of Helium in their escape from the valley of the Kaldanes."
The Vampyre,Lord Ruthven,"a suave British nobleman, the vampire"
The Vampyre,Aubrey,"a wealthy young gentleman, an orphan"
The Vampyre,Ianthe,a beautiful Greek woman Aubrey meets on his journeys with Ruthven
Demetrius (play),Demetrius,"a main character in William Shakespeare's play, A Midsummer Night's Dream; Demetrius is also a villainous character in Shakespeare's revenge tragedy, Titus Andronicus"
Demetrius (play),Demetrius,a character in Mira Nair's Mississippi Masala
Demetrius (play),Demetrius,a Greek slave in the Lloyd C. Douglas Christian novel The Robe and its film sequel below
Demetrius (play),Demetrius,one of the Titans in the two-part Charmed episode 'Oh My Goddess!'
Demetrius (play),Demetri,a fictional character in the Twilight fantasy series
Demetrius (play),Demitri Maximoff,a vampire from the Capcom video game series Darkstalkers
Demetrius (play),Dmitri Kissoff,a character in Stanley Kubrick's Dr. Strangelove or How I Learned to Stop Worrying and Love the Bomb
Demetrius (play),Dimitri Petrenko,a character in the first-person shooter Call of Duty: World at War
Thérèse Raquin,Thérèse Raquin ,"the eponymous protagonist, is the wife of Camille and the orphaned daughter of Madame Raquin's brother and an unknown African woman."
Thérèse Raquin,Camille Raquin ,Thérèse's husband and first cousin.
Thérèse Raquin,Madame Raquin ,Camille's mother and Thérèse's aunt. She works as a shopkeeper to support her family.
Thérèse Raquin,Claire ,a childhood friend and coworker of Camille who seduces Thérèse.
Thérèse Raquin,Michaud ,the police commissioner and friend of Madame Raquin
Thérèse Raquin,Olivier ,Michaud's son who works at the police prefecture
Thérèse Raquin,Suzanne ,Olivier's wife
Thérèse Raquin,Grivet ,"an elderly employee of the Orléans Railroad Company, where Camille works"
Thérèse Raquin,François ,the Raquins' cat
The Small House at Allington,Squire Christopher Dale,"owner of the estate of Allington. He resides in the Great House. The Squire has no children, and so his presumptive heir is Bernard Dale."
The Small House at Allington,Lilian (Lily) Dale ,the heroine and younger niece of the Squire.
The Small House at Allington,Isabella (Bell) Dale ,Lily's older sister.
The Small House at Allington,Captain Bernard Dale,nephew of Christopher. He grew up with Lily and Bell.
The Small House at Allington,John Eames,"admirer of Lily, grew up with Lily and Bell"
The Small House at Allington,Adolphus Crosbie,"friend of Bernard, engaged with Lily Dale"
Incidents in the Life of a Slave Girl,Linda Brent ,"Harriet Jacobs, the narrator and protagonist."
Incidents in the Life of a Slave Girl,Aunt Martha ,"Molly Horniblow, Linda's maternal grandmother. After briefly talking of her earliest childhood, her parents and her brother, Jacobs begins her book with the history of her grandmother. At the end of the book, Jacobs relates the death of her grandmother in 1853, soon after Jacobs had obtained her legal freedom, using the very last sentence to mention the 'tender memories of my good old grandmother.' Molly Horniblow obtained her freedom in 1828, when Jacobs was about 15 years old, because friends of hers bought her with the money she had earned by working at night."
Incidents in the Life of a Slave Girl,Benjamin ,"Joseph Horniblow, Aunt Martha's youngest child and Linda's uncle. Chapter 4, The Slave Who Dared to Feel like a Man, is largely dedicated to his story: Being only a few years older than Linda, 'he seemed more like my brother than my uncle'. Linda and Benjamin share the longing for freedom. When his master attempts to whip him, he throws him to the ground and then runs away to avoid the punishment of a public whipping. He is caught, paraded in chains through Edenton, and put into jail. Although his mother entreats him to ask forgiveness of his master, he proudly refuses and is finally sold to New Orleans. Later, his brother Mark (called Philipp in the book), unexpectedly meets him in New York, learning that he has escaped again, but is in a very poor physical condition and without support. After that meeting, the family never heard from him again. Linda and her brother see him as a hero. Both of them would later name their son for him.William is John S. Jacobs, Linda's brother, to whom she is close."
Incidents in the Life of a Slave Girl,Benny ,"Joseph Jacobs, Linda's son."
Incidents in the Life of a Slave Girl,Ellen ,"Louisa Matilda Jacobs, Linda's daughter."
Incidents in the Life of a Slave Girl,Emily Flint ,"Mary Matilda Norcom, Dr. Flint's daughter and Linda's legal owner."
Anne of Avonlea,Anne Shirley ,"Once a spunky, carrot-headed, freckled orphan, Anne has grown up and now serves as the teacher of the Avonlea school. She still has not lost her imaginative, creative spirit. She is a redhead that stands out from everyone else and adapts to her new atmosphere in 'Anne of Green Gables'."
Anne of Avonlea,Marilla Cuthbert ,"The woman who took Anne in five years before, along with her late brother Matthew. Marilla now gets along with Anne much better. "
Anne of Avonlea,Gilbert Blythe ,Anne's childhood enemy and now good friend. Gilbert is also a teacher at the nearby White Sands School. He is in love with Anne but does not yet admit it to her.
Anne of Avonlea,Diana Barry ,Anne's black haired bosom friend since childhood. The two remain best friends.
Anne of Avonlea,Rachel Lynde ,"Marilla's best friend and neighbour, an outspoken and opinionated, but well-intentioned woman.  Though she still argues with Anne, she is genuinely fond of her."
Anne of Avonlea,Davy Keith ,"One of the twins whom Marilla takes in. Davy is mischievous, naughty, loves to eat sweets and rarely does what he is told. He has fair, fuzzy ringlets all over his head, one dimple, roguish hazel eyes, a snub nose and is often smiling."
Anne of Avonlea,Dora Keith ,"Dora, Davy's sister, is completely the contrary. She does everything she is told without mistake and is very docile. She has fair, long, sleek curls, mild hazel eyes, a straight nose and 'prunes and prisms' mouth."
Anne of Avonlea,Jane Andrews ,"Anne's childhood friend, also a teacher at the Newbridge School."
Anne of Avonlea,Fred Wright ,"A friend of Gilbert's, who plans to follow in his father's footsteps as a farmer. Is in love with Diana, and eventually becomes engaged to her although he falls short of her and Anne's vision of a dream husband."
Anne of Avonlea,Paul Irving ,"One of Anne's students, an imaginative young boy and a fast friend for Anne. He was raised in the United States and has come to Avonlea to live with his paternal grandmother."
Anne of Avonlea,Anthony Pye ,"another of Anne's students, and initially her most difficult. He tests Anne's patience to the point that she finally snaps and gives him a whipping, and although she is horrified at herself afterwards, she does win his respect, and his behavior improves."
Anne of Avonlea,Miss Lavendar Lewis ,"An imaginative, attractive, old maid with snow white hair who Anne and Diana come across on their way to a friend's place. She lives in Echo Lodge. She also becomes good friends with Anne."
Anne of Avonlea,Stephen Irving ,Paul's father and Miss Lavendar's sweetheart from her youth. The two had an argument before Paul was born and Mr. Irving left for the States and married Paul's mother. They are once again reconciled by Anne many years after Mr. Irving's first wife's death.
Anne of Avonlea,Priscilla Grant ,An old classmate of Anne's from Queens Academy.
Maggie: A Girl of the Streets,Jimmie Johnson,"An eldest brother of Maggie and Tommie's brother, who first appears in the beginning scene fighting a gang war of some sort with the Rum Alley Children.  Serves as a foil to Maggie."
Maggie: A Girl of the Streets,Pete,"A teenager, in the beginning, who is an acquaintance of Jimmie, and saves Jimmie in the fight.  Later, he seduces Maggie and breaks her of her romantic viewpoints."
Maggie: A Girl of the Streets,Father,"The brutal, drunkard father of Jimmie, Maggie, and Tommie."
Maggie: A Girl of the Streets,Maggie Johnson,"The Johnsons' middle child, protagonist of the story, apparently immune to the after-effects of the negative family.  She is seduced by Pete and is seen as effectively ruined. She is implied to have become a prostitute at the end of the novel and dies an early death."
Maggie: A Girl of the Streets,Tommie Johnson,The youngest Johnson child who dies an early death.
Maggie: A Girl of the Streets,Mary Johnson,The drunkard and brutal mother who drives Maggie out of the house.
Maggie: A Girl of the Streets,Nellie,"Pete's friend, who convinces him to leave Maggie."
Doctor Thorne,Dr Thomas Thorne,"the uncle of Mary Thorne, who works as a doctor and apothecary. He is the confidant of both Squire Gresham senior and Sir Roger."
Doctor Thorne,Mary Thorne,the niece of Dr. Thorne and Sir Roger.
Doctor Thorne,Sir Roger Scatcherd,"maternal uncle of Mary Thorne and a former stonemason. Once jailed for manslaughter, he was later made a baronet for his services in building railways in the country."
Doctor Thorne,Lady Scatcherd,wife of Sir Roger and mother of Louis Philippe. Also wet nurse to Frank Gresham when he was a child.
Doctor Thorne,Sir Louis Philippe Scatcherd,"the son of Sir Roger and Lady Scatcherd, and a chronic alcoholic like his father."
Doctor Thorne,Mr Francis Newbold Gresham,"senior, the squire of Greshamsbury."
Doctor Thorne,Lady Arabella,"his wife, née de Courcy, who is most anxious for Frank to 'marry money.'"
Doctor Thorne,Francis 'Frank' Newbold Gresham,"junior. The squire's only son and heir, his eldest child."
Doctor Thorne,Augusta Gresham,Frank's youngest sister.
Doctor Thorne,Beatrice Gresham,Frank's younger sister and Mary Thorne's best friend.
Doctor Thorne,Lady Alexandrina,their eldest daughter.
Doctor Thorne,Caleb Oriel,a clergyman who later marries Beatrice Gresham.
Doctor Thorne,Patience Oriel,"Caleb's sister, and a close friend of Beatrice."
Doctor Thorne,Martha Dunstable,"a kind-hearted, wealthy heiress of an 'oil of Lebanon' business."
The Contrast (play),Charlotte,"Colonel Manly's sister, lives with her uncle in New York, has friends and good social standing; a coquette"
The Contrast (play),Letitia,"friend of Charlotte and ward of Charlotte's uncle; possesses monetary wealth, which makes her attractive to Dimple"
The Contrast (play),Maria Van Rough,"daughter of Van Rough, sentimental and virtuous"
The Contrast (play),Colonel Henry Manly,"contrasting character to Mr. Dimple, a persona of America; a gentleman, patriot, and hero"
The Contrast (play),Van Rough,Maria's father
The Contrast (play),Jessamy,"Dimple's waiter/servant, as snobbish as his master, a persona of Europe"
The Contrast (play),Jonathan,"Manly's waiter/servant, represents the New England Yankee, an unsophisticated country bumpkin, honest and patriotic"
The Contrast (play),Jenny,"Maria's waiter/servant, Jessamy's friend"
Richard Carvel,Richard Carvel,"the narrator, a headstrong and hot-tempered young man"
Richard Carvel,Lionel Carvel,"Richard's grandfather, a wealthy shipowner, loyal to the Crown"
Richard Carvel,Captain Jack Carvel,"Lionel's older son, Richard's father, a brave and reckless soldier, killed in the French war when Richard is a small child"
Richard Carvel,Elizabeth Carvel,"Richard's mother, adopted by the Carvels as a child after a shipwreck"
Richard Carvel,Grafton Carvel,"Lionel's younger son, jealous, manipulative and unscrupulous; estranged from the family after questioning Elizabeth's parentage"
Richard Carvel,Caroline Carvel,"Grafton's wife, the daughter of a successful grocer"
Richard Carvel,Philip Carvel,"the son of Grafton and Caroline, Richard's cousin"
Richard Carvel,Daniel Clapsaddle Carvel,"Richard's grandson, the editor of his grandfather's memoirs"
Richard Carvel,Scipio,the butler
Richard Carvel,Chess,the cook
Richard Carvel,Harvey,the coachman and head groom
Richard Carvel,Hugo,Richard's personal servant
Richard Carvel,John Paul,"later John Paul Jones, a sea captain"
Richard Carvel,Horace Walpole,a cultured man-about-town
Richard Carvel,Charles James Fox,an English politician and inveterate gambler
Richard Carvel,David Garrick,an actor
Richard Carvel,Edmund Burke,a Whig politician and orator
Richard Carvel,Captain Daniel Clapsaddle,a close friend of the Carvel family
Richard Carvel,Dorothy Manners,"Richard's capricious childhood playmate, later a society beauty"
Richard Carvel,Marmaduke Manners,Dorothy's foppish father
Richard Carvel,Dr Courtenay,a Maryland macaroni who courts Dorothy
Richard Carvel,Patty Swain,"Richard's friend, a sympathetic Maryland girl"
Richard Carvel,Henry Swain,"Patty's father, a Whig lawyer"
Richard Carvel,Tom Swain,"Patty's brother, a drunken wastrel"
Richard Carvel,Mr Allen,"an amoral, self-serving clergyman, tutor to Philip and Richard"
Richard Carvel,Jack,"Lord Comyn, Richard's friend, a great-hearted English nobleman"
Richard Carvel,Banks,Richard's faithful English servant
Riders to the Sea,Maurya,"Grief-stricken widow and mother of eight children Cathleen, Nora, Bartley, Shawn, Sheamus, Stephen, Patch, and Michael."
Riders to the Sea,Cathleen,"Maurya's elder daughter, tries to keep her mother from dying from grief by identifying her deceased brother Michael's clothing."
Riders to the Sea,Nora,"Maurya's younger daughter, helps her sister with their mother."
Riders to the Sea,Bartley,"Maurya's youngest and only living son, has died by the end of the play."
Riders to the Sea,There ,also a priest character who is never seen but is quoted by Cathleen and Nora in the beginning of the play.
Riders to the Sea,Eamon Simon,"Stephen Pheety, and Colum Shawn are the neighbors and friends of Bartley."
Silas Marner,Silas Marner,"lower class by birth, a weaver who is betrayed at Lantern Yard (site of a dissenting sect) by his treacherous friend William Dane, moves away to Raveloe (where the community is Church of England), becomes taken for a miser, as he accumulates a small fortune, only to have it stolen by Dunstan Cass. After these misfortunes, he gradually finds his happiness and virtue by the arrival of young Eppie (biological daughter of Godfrey Cass) whom he raises as his adopted child. Eppie turns out to be a beautiful girl and it is decided later that she will marry Aaron Winthrop."
Silas Marner,Squire Cass,Lord of the Manor of Raveloe and host of the party on the night when Eppie comes into Silas's life so unexpectedly.
Silas Marner,Godfrey Cass,"upper class by birth but troubled by money, eldest son of the local squire, who is blackmailed by his dissolute brother Dunstan over his secret first marriage to Molly. When Molly dies, he feels relief, and escapes punishment for his betrayal and deceit, instead marrying Nancy."
Silas Marner,Dunstan Cass,"second son of the local squire. He blackmails his older brother, until he disappears. He steals Silas' gold after accidentally killing his older brother's horse Wildfire. Many years pass before his corpse is found in a newly drained pit."
Silas Marner,Molly Farren,"Godfrey's first (and secret) wife, who has a child by him; an opium addict; lower class, impoverished. She dies in the attempt to reveal to the community her relationship with Godfrey, leaving the child, Eppie, to wander into Silas' life."
Silas Marner,Eppie (Hephzibah),"daughter of Molly and Godfrey, who is named by and cared for by Silas after the death of her mother. Mischievous in her early years, she grows into a radiant and beautiful young girl, devoted to her adoptive father."
Silas Marner,Priscilla Lammeter,"Nancy's plain, unmarried older sister, who supports Nancy and their father."
Silas Marner,Aaron Winthrop,"son of Dolly, who marries Eppie at the end of the novel and is considered a happy match for her."
Silas Marner,Dolly Winthrop,"mother to Aaron, wife of Ben; godmother to Eppie. Sympathetic to Silas and offers him practical support in raising the child."
Silas Marner,Ben Winthrop,"wheelwright, largely invisible in the novel."
Silas Marner,Mr Snell,"landlord of the Rainbow Inn, Raveloe."
Silas Marner,William Dane,"William Dane is Silas' former best friend at Lantern Yard. At the start of the novel, William betrays Silas by framing him for theft and marrying Silas' fiancée Sarah."
Silas Marner,Sarah,"Silas' fiancée in Lantern Yard, who subsequently marries his treacherous friend William Dane."
Silas Marner,Mr Macey,"the clerk at the local church, a tailor, very elderly by the end of the novel."
Silas Marner,Solomon Macey,"Mr Macey's brother, a talented violinist."
Silas Marner,Mr Crackenthorpe,rector of Raveloe and a Justice of the Peace.
Silas Marner,Bob Lundy,the butcher of Raveloe.
Silas Marner,John Dowlas,the farrier of Raveloe.
Silas Marner,Jem Rodney,"a local poacher, initially suspected by Silas of stealing his money."
Silas Marner,Mrs Kimble,"the sister of Squire Cass, and the doctor's wife, thus considered a double dignitary."
Silas Marner,Dr Kimble,"the doctor of Raveloe, who attends when Molly is found dead."
Silas Marner,Bob Cass,The Squire's youngest son.
The Faerie Queene,Acrasia,"seductress of knights. Guyon destroys her Bower of Bliss at the end of Book 2. Similar characters in other epics: Circe (Homer's Odyssey), Alcina (Ariosto), Armida (Tasso), or the fairy woman from Keats' poem 'La Belle Dame sans Merci'."
The Faerie Queene,Amoret(ta),"the betrothed of Scudamour, kidnapped by Busirane on her wedding night, saved by Britomart. She represents the virtue of married love, and her marriage to Scudamour serves as the example that Britomart and Artegall seek to copy. Amoret and Scudamor are separated for a time by circumstances, but remain loyal to each other until they (presumably) are reunited."
The Faerie Queene,Archimago,"an evil sorcerer who is sent to stop the knights in the service of the Faerie Queene. Of the knights, Archimago hates Redcrosse most of all, hence he is symbolically the nemesis of England."
The Faerie Queene,Ate,"a fiend from Hell disguised as a beautiful maiden. Ate opposes Book IV's virtue of friendship through spreading discord. She is aided in her task by Duessa, the female deceiver of Book I, whom Ate summoned from Hell. Ate and Duessa have fooled the false knights Blandamour and Paridell into taking them as lovers. Her name is possibly inspired by the Greek goddess of misfortune Atë, said to have been thrown from Heaven by Zeus, similar to the fallen angels."
The Faerie Queene,Belphoebe,"the beautiful sister of Amoret who spends her time in the woods hunting and avoiding the numerous amorous men who chase her. Timias, the squire of Arthur, eventually wins her love after she tends to the injuries he sustained in battle; however, Timias must endure much suffering to prove his love when Belphoebe sees him tending to a wounded woman and, misinterpreting his actions, flies off hastily. She is only drawn back to him after seeing how he has wasted away without her."
The Faerie Queene,Britomart,"a female knight, the embodiment and champion of Chastity. She is young and beautiful, and falls in love with Artegall upon first seeing his face in her father's magic mirror. Though there is no interaction between them, she travels to find him again, dressed as a knight and accompanied by her nurse, Glauce. Britomart carries an enchanted spear that allows her to defeat every knight she encounters, until she loses to a knight who turns out to be her beloved Artegall. (Parallel figure in Ariosto: Bradamante.) Britomart is one of the most important knights in the story. She searches the world, including a pilgrimage to the shrine of Isis, and a visit with Merlin the magician.  She rescues Artegall, and several other knights, from the evil slave-mistress Radigund. Furthermore, Britomart accepts Amoret at a tournament, refusing the false Florimell."
The Faerie Queene,Busirane,"the evil sorcerer who captures Amoret on her wedding night. When Britomart enters his castle to defeat him, she finds him holding Amoret captive. She is bound to a pillar and Busirane is torturing her. The clever Britomart handily defeats him and returns Amoret to her husband."
The Faerie Queene,Caelia,the ruler of the House of Holiness.
The Faerie Queene,Calidore,"the Knight of Courtesy, hero of Book VI. He is on a quest from the Faerie Queene to slay the Blatant Beast."
The Faerie Queene,Cambell,"one of the Knights of Friendship, hero of Book IV. Brother of Canacee and friend of Triamond."
The Faerie Queene,Cambina,"daughter of Agape and sister to Priamond, Diamond, and Triamond. Cambina is depicted holding a caduceus and a cup of nepenthe, signifying her role as a figure of concord. She marries Cambell after bringing an end to his fight with Triamond."
The Faerie Queene,Colin Clout,"a shepherd noted for his songs and bagpipe playing, briefly appearing in Book VI. He is the same Colin Clout as in Spenser's pastoral poetry, which is fitting because Calidore is taking a sojourn into a world of pastoral delight, ignoring his duty to hunt the Blatant Beast, which is why he set out to Ireland to begin with. Colin Clout may also be said to be Spenser himself."
The Faerie Queene,Cymochles,a knight in Book II who is defined by indecision and fluctuations of the will. He and his fiery brother Pyrochles represent emotional maladies that threaten temperance. The two brothers are both slain by Prince Arthur in Canto VIII.
The Faerie Queene,Chrysogonee,"mother of Belphoebe and her twin Amoretta. She hides in the forest and, becoming tired, falls asleep on a bank, where she is impregnated by sunbeams and gives birth to twins. The goddesses Venus and Diana find the newborn twins and take them: Venus takes Amoretta and raises her in the Garden of Adonis, and Diana takes Belphoebe."
The Faerie Queene,Despair,"a distraught man in a cave, his name coming from his mood. Using just rhetoric, he nearly persuades Redcrosse Knight to commit suicide, before Una steps in."
The Faerie Queene,Duessa,"a lady who personifies Falsehood in Book I, known to Redcrosse as 'Fidessa'. As the opposite of Una, she represents the 'false' religion of the Roman Catholic Church. She is also initially an assistant, or at least a servant, to Archimago."
The Faerie Queene,Florimell,"a lady in love with the knight Marinell, who initially rejects her. Hearing that he has been wounded, she sets out to find him and faces various perils, culminating in her capture by the sea god Proteus. She is reunited with Marinell at the end of Book IV, and is married to him in Book V."
The Faerie Queene,Guyon,"the Knight of Temperance, the hero of Book II. He is the leader of the Knights of Maidenhead and carries the image of Gloriana on his shield. According to the Golden Legend, St. George's name shares etymology with Guyon, which specifically means 'the holy wrestler'."
The Faerie Queene,Marinell,"'the knight of the sea'; son of a water nymph, he avoided all love because his mother had learnt that a maiden was destined to do him harm; this prophecy was fulfilled when he was stricken down in battle by Britomart, though he was not mortally wounded."
The Faerie Queene,Orgoglio,an evil giant. His name means 'pride' in Italian.
The Faerie Queene,The Redcrosse Knight,"hero of Book I.  Introduced in the first canto of the poem, he bears the emblem of Saint George, patron saint of England; a red cross on a white background that is still the flag of England. The Redcrosse Knight is declared the real Saint George in Canto X. He also learns that he is of English ancestry, having been stolen by a Fay and raised in Faerieland. In the climactic battle of Book I, Redcrosse slays the dragon that has laid waste to Eden.  He marries Una at the end of Book I, but brief appearances in Books II and III show him still questing through the world."
The Faerie Queene,Satyrane,"a wild half-satyr man raised in the wild and the epitome of natural human potential.  Tamed by Una, he protects her, but ends up locked in a battle against the chaotic Sansloy, which remains unconcluded. Satyrane finds Florimell's girdle, which she drops while flying from a beast. He holds a three-day tournament for the right to possess the girdle. His Knights of Maidenhead win the day with Britomart's help."
